clickability_test_id,headline,impressions,clicks
532088a8c532cfc755000042,A Group Of Women Had A Hypothesis About Sexism. Then They Made A Bunch Of Pies To Prove It.,3517,73
532088a8c532cfc755000042,The Unconscious Biases Of Even Extremely Educated People Revealed,3507,77
532088a8c532cfc755000042,Feel Like It's Still A Man's World? It's Not An Illusion.,3638,51
53208dbf4eb58fb37f000043,A Joke About 2 People With 8 Bottles Of Apple Juice That Ends Up Meaning Much More,3433,123
53208dbf4eb58fb37f000043,A Joke About 2 People With 8 Bottles Of Apple Juice That Ends Up As A Poignant Thought About 1 Thing,3412,117
53208dbf4eb58fb37f000043,1 Joke About 2 People With 8 Bottles Of Apple Juice That Ends Up Meaning Much More,3453,102
53208dbf4eb58fb37f000043,A 1.5-Minute Joke About 2 People With 8 Bottles Of Apple Juice That Ends Up Meaning Much More,3427,142
532069744eb58fb37f00001f,Stop Putting Girls Down and Start Listening To What Beyonce And Her Celebrity Friends Have To Say,3286,63
532022e1c532cfbb28000019,A 1.5 Minute Joke About 2 People With 8 Bottles Of Apple Juice That Ends Up Meaning Much More,2044,62
531debf8365e2adfdb00003e,Hollywood Director Lays The Smack Down When Interviewer Asks Him About Gentrification,2873,40
531f275f4c90ea5ac0000043,President Obama Burns A Rude Celebrity And Then Teaches Him How To Get It Treated,2442,132
531f0aed4c90ea5ac0000030,Zach Galifianakis - 0. President Obama - ALL THE POINTS.,2823,117
531f0aed4c90ea5ac0000030,Zach Galifianakis Tries To Burn The President And Loses Hilariously,2823,159
531e252da55976022500000a,That Awkward Sound? A Panel Of Experts Trying To Defend Walmart From Questions Asked By One Senator.,2584,58
531e1d19ba8f04d280000005,That Awkward Sound? A Panel Of Experts Trying To Defend Walmart From Questions Asked By One Senator.,2463,67
531e1d19ba8f04d280000005,Awkward! A Senator Asks A Panel Of Experts To Defend Walmart ...,2580,44
531e1d19ba8f04d280000005,Senator Bernie Sanders Asks A Panel Of Experts To Defend Walmart. It Gets Awkward.,2526,43
531e1d19ba8f04d280000005,A Senator Asks A Panel Of Experts To Defend Walmart. It Gets Awkward.,2494,62
531d2bd7ad66bb521d000013,"He's 15 Years Old And He's Given New Shoes to Over 10,000 Kids. Those Smiles Are Priceless.",2367,23
531d2bd7ad66bb521d000013,A 15-Year-Old Brings A Whole Lot Of Joy To Others With Something Simple... Shoes,2250,24
531ccaf0a44409c409000026,Calling Girls This Word May Seem Harmless — But Why Are Boys Never Called It?,2336,126
5319e98a234dde252300003a,Recognize: 58% Of Women Use Birth Control For Reasons Other Than Pregnancy Prevention,2445,22
5314d5e65187ad167c00001d,The Billion Dollar Scam That America Fell For Because Of Advertising And Peer Pressure,2507,47
5314d5e65187ad167c00001d,The Flabbergasting Truth About Engagement Rings Is That They're A Huge Scam,2570,57
5314d5e65187ad167c00001d,The Tradition Of Engagement Rings Is Barely A Tradition At All. Guess Who Started It.,2497,58
5314d5e65187ad167c00001d,The Biggest Scam In America Is On Your (Or Someone Nearby's) Finger,2513,36
5319e3ac234dde8190000026,"Zoom Zoom: With The Amount One Law Saves You On Birth Control, You Could Buy 9 Tanks Of Gas.",2525,10
5319e3ac234dde8190000026,Recognize: 58% Of Women Use Birth Control For Reasons Other Than Pregnancy Prevention,2485,23
5319e3ac234dde8190000026,"Zoom Zoom: With The Amount One Law Saves You On Birth Control, You Could Buy 9 Tanks Of Gas.",2544,3
5319e3ac234dde8190000026,Recognize: 58% Of Women Use Birth Control For Reasons Other Than Pregnancy Prevention,2555,11
5318d66cbc91b20a60000018,Never Before Have I Laughed So Hard At One Guy's Non-Attempt To Save The Planet,5624,235
53183b3a3d3a79e5c2000037,Here Are Some Posters For The Men Who Tell Women What They Think They Should Do In The Street,2028,106
53179cca33efa90ea4000005,Read The Message An Author Wrote To Every Single Person That Wronged Him,4138,58
53179cca33efa90ea4000005,Read The Message An Author Wrote To Every Single Person That Wronged Him,3950,41
531758b569b6b6d14d000003,We're Giving Major Support To BP? Right. It's Not Like They Wreaked Havoc On The Gulf Or Anything.,3711,11
531758b569b6b6d14d000003,"We're Still Suffering From A Long-Time Addiction, And The Government's Not Trying To Stop Us",3525,23
531758b569b6b6d14d000003,Turns Out Governments Are Actually Fueling Our Addiction To Fuel,3701,20
5316b1ed028ee6bccb000003,"Teachers Try To Americanize A Mexican Child's Name And Get A Hilarious Result (To Us, At Least)",2380,100
53169b75a16f787660000029,This Message An Author Wrote To Every Single Person That Wronged Him Is Both Genius And Beautiful,2411,30
53169b75a16f787660000029,Read The Message An Author Wrote To Every Single Person That Wronged Him,2428,37
53169523a16f78f2a000003e,An Extremely Funny Thing Happens When Some Teachers Try (And Fail) To Americanize A Child,4523,89
53169523a16f78f2a000003e,An Amusing Thing Happens When A Few Teachers Try To Make A Mexican Child As American As Possible,4328,99
53155f7e5187ad11e200003b,We Lose Some Kids Way Too Soon. And It's Because Of How We Let Other Kids Treat Them.,4094,32
53161512a16f78c653000020,Bill Maher’s New Rules: The New Trend Of People Who Have All The Power Acting As The Oppressed Ones,3903,82
53161512a16f78c653000020,Bill Maher’s New Rules: The New Trend Of People Who Have All The Power Acting As The Oppressed Ones,4067,81
53155f7e5187ad11e200003b,A Song About The Sad Truth Of What Happens Sometimes When You Bully Someone For Being Different,3949,40
5315649ba16f78c653000005,Shocking Challenges Of Obama's Early Life Revealed In Latest Speech About The State Of Young America,4049,47
5315649ba16f78c653000005,"Every Once In A While, He Says Something So True It Makes Me Want To Stand Up And Applaud For Days",3926,87
5315649ba16f78c653000005,Preach! The Potus Decided To Get Candid And Honest About The Consequences Of Absent Parents,4127,30
5315649ba16f78c653000005,A Side Of Obama Most People Have Never Seen – Speaking On The Plight Of Fatherless Boys In America,3986,49
531560b2fd77e2aa54000003,These Teachers Show The Hilarious Result When They Try To Americanize A Mexican Child's Name,4052,128
531560b2fd77e2aa54000003,These Teachers Show The Hilarious Result When They Try To Americanize A Mexican Child's Name,3956,106
531560b2fd77e2aa54000003,These Teachers Show The Hilarious Result When They Try To Americanize A Mexican Child's Name,4123,121
531560b2fd77e2aa54000003,These Teachers Show The Hilarious Result When They Try To Americanize A Mexican Child's Name,3993,110
53155f7e5187ad11e200003b,"A Song About Defending Others, Even When It Might Not Be Comfortable",4105,29
53155f7e5187ad11e200003b,An Irish Singer Delivers A Message For Those Who Are No Longer Able To Speak For Themselves,3986,32
52d621e54b35eb942d00134a,Here’s Some Prison Food That Actually Isn’t Also Being Used To Punish Inmates,2214,41
53149f4bd167d1a490000017,Lupita Nyong’o's Speech On Beauty That Left An Entire Audience Speechless,2067,144
5314b0a45187ad322f000013,A Compilation Of The Most Common (Terrible) Advice For Avoiding Rape,1996,50
53149f4bd167d1a490000017,Oscar Winner Lupita Nyong’o Delivers A Speech On Beauty And It Left An Entire Audience Speechless,2040,138
53149f4bd167d1a490000017,"A Speech On Beauty That Left An Entire Audience Speechless, By Oscar Winner Lupita Nyong’o",1968,123
53149f4bd167d1a490000017,Listen To (Or Read) Oscar Winner Lupita Nyong’o's Speech On Beauty That Left An Audience Speechless,1994,129
5310d54c10a5f2d06c000062,Is Discrimination So Bad? A News Anchor Wants To Know.,3072,54
53149f4bd167d1a490000017,An Oscar Winner's Speech On Beauty That Left An Entire Audience Speechless,1973,142
53149f4bd167d1a490000017,Oscar Winner Lupita Nyong’o's Speech On Beauty That Left An Entire Audience Speechless,2056,167
531463dfd167d1508b00000d,What's The Problem With The Arizona Anti-Gay Law? A News Anchor Has It Explained To Her.,2052,58
531463dfd167d1508b00000d,What's The Problem With The Arizona Anti-Gay Law? A News Anchor Has It Explained To Her.,1992,83
531463dfd167d1508b00000d,What's The Problem With The Arizona Anti-Gay Law? A News Anchor Has It Explained To Her.,2008,68
531463dfd167d1508b00000d,What's The Problem With The Arizona Anti-Gay Law? A News Anchor Has It Explained To Her.,1988,69
5310d54c10a5f2d06c000062,A News Anchor Doesn't See The Problem With Arizona's Anti-Gay Law. She Gets A Really Helpful Answer.,3086,135
5310d54c10a5f2d06c000062,"A News Anchor Basically Asks Why Discrimination Is Bad, Then Cuts Off The Person Explaining Why",2965,79
5310d54c10a5f2d06c000062,An Anchor Can't Figure Out The Problem With The Arizona Anti-Gay Law. Her Guest Tries To Explain.,3063,131
5310308f10a5f2a7b0000019,"AIDS Has Killed Almost 36 Million People, But I Bet You've Never Heard The Real Origin Story",2229,139
5310308f10a5f2a7b0000019,"AIDS Has Killed Almost 36 Million People, But I Bet You've Never Heard The Real Origin Story",2180,111
5310308f10a5f2a7b0000019,"HIV Has Killed Almost 36 Million People, But I Bet You've Never Heard The Real Origin Story",2255,133
5310308f10a5f2a7b0000019,"HIV Has Killed Almost 36 Million People, But I Bet You've Never Heard The Real Origin Story",2284,115
531011a47ffb59f2b200001a,What Some Countries Force Little Girls To Do Is Horrible. But We Don’t Have To Allow It.,2237,74
530fe8b4a491f5c7e1000005,"No Business Is Perfect, But Mad Props To The Ones Constantly Trying To Be Better For The World",3218,17
530f9ecbfa892222b8000050,How Blaming The Media For Eating Disorders Is Bad For People Who Have Eating Disorders,4678,43
530f9ecbfa892222b8000050,How Blaming The Media For Eating Disorders Is Bad For People Who Have Eating Disorders,4647,43
530f9ecbfa892222b8000050,How Blaming The Media For Eating Disorders Is Bad For People Who Have Eating Disorders,4717,60
530f9109e45ad114cf000039,The Prison System In America Is So Borked. How Borked Is It? Just ... It's ... It's Really Borked.,4077,67
530f85a87d78947c54000029,60 Seconds That Shows No Mother Should Lose Her Child The Day She Gives Birth,2079,78
530f85a87d78947c54000029,An Uneasy Minute Paints A Picture Of Childbirth That Requires Special Attention,1981,93
530f85a87d78947c54000029,A One-Minute Live Birth That Makes A Powerful Point About Preventable Deaths,1999,109
530f7cd0e45ad186f400004c,"Arizona, I Don't Know What You Thought Would Happen When You Legalized Discrimination. Bon Appetite.",2258,112
530f7cd0e45ad186f400004c,"Arizona, I Don't Know What You Thought Would Happen When You Legalized Discrimination. Bon Appetite.",2175,89
530f7cd0e45ad186f400004c,Jon Stewart Teaches Arizona How Morality Works,2251,107
530f7cd0e45ad186f400004c,"Arizona, I Don't Know What You Thought Would Happen When You Legalized Discrimination. Bon Appetite.",2151,94
530f7cd0e45ad186f400004c,Jon Stewart Teaches Arizona How Morality Works,2269,95
530f765b7d78947c5400001e,These Women Were Deemed Unusual In Their Societies — Now They're Deemed As Bad-ass Brave Women,2029,91
530f765b7d78947c5400001e,These Women Were Deemed Unusual In Their Societies — Now They're Deemed As Bad-ass Brave Women,2043,75
530f765b7d78947c5400001e,These Women Were Deemed Unusual In Their Societies — Now They're Deemed As Bad-ass Brave Women,2031,91
530f7582b3ae39aba000002d,Why It's Wrong (And Dangerous) To Blame The Media For Eating Disorders,2161,38
530e8b5306692af5bc000047,​16-Year-Old Radio Reporter Investigates The Sickening World Of Slut-Shaming,3565,46
530f21e9b3ae39e6a0000019,"The Scariest Job Opportunity Has Been Found, Now Meet The Man Offering It.",2012,34
530e906bff24f84145000005,What A Cheery 13-Year-Old Girl Said To Matt Damon Devastated Him,3615,304
530e8b5306692af5bc000047,Going Viral: Humiliating Girls Who Allow Themselves To Be Caught On Hidden Camera,3649,83
530e8b5306692af5bc000047,16-Year-Old Girl Asks Her Friends About ‘Slut-Shaming.’ No One Is Ashamed.,3713,74
530d4a14bb6c82f1b6000005,How Borked Is The United States Prison System? How Much Time Do You Have?,3538,28
530d4a14bb6c82f1b6000005,Listen To This In The Background. It's 50 Minutes Of Nonstop Crappy Prison System Facts.,3441,35
530d4a14bb6c82f1b6000005,I Hope This Appeals To You: 50 Minutes Of Nonstop Crappy Prison System Facts,3599,30
530cee68c13b0f0374000040,"Apparently, You Can Send People Back To Jail Just For Being Poor",4996,49
52d621e54b35eb942d00134a,Here’s Some Prison Food That Actually Isn’t Also Being Used To Punish Inmates,2201,48
530bf4be7683e06692000005,"If You Were Wondering What No Choice Looks Like, She's About To Tell You",2135,27
530baf924f51b8d707000036,Thousands Of Ukrainians Have Taken To The Streets. Now Millions Of Us Are Getting The Message.,3177,35
530bbd00b768515e2c000048,"The 12 Things You Should Never, Ever Say To Teachers",3236,81
530b8e624f51b8d70700001b,"No Matter What Side Of The Gun Debate You're On, I Think We Can All Agree On One Thing",3004,62
530b5ec6b768515dfa000007,The 14 Stunning Photographs Of Couples In Love,2055,36
530a8f8be4f69d1877000026,"Cancer Is The Worst. But Hey, Here's Some Solid Proof That We're All In The Fight Together.",2038,35
530a15d5422d00a8e000000e,"Ellen, Pink, And A Hockey Player Walk Into A Commercial And Destroy A Silly Argument",1898,47
5308c3271e030e5930000003,"Ellen, A Rapper, And A Grammy Winner Walk Into A Commercial And Destroy A Silly Argument",2050,51
5308c3271e030e5930000003,"Ellen, Sofia Vergara, And A Rapper Walk Into A Commercial And Destroy A Silly Argument",1930,49
530832e68a1768f699000003,"If A Picture Is Worth A Thousands Words, These People Have Written Entire Books With Their Images",2041,51
530832e68a1768f699000003,"If A Picture Is Worth A Thousands Words, These People Have Written Entire Books With Their Images",1954,60
5307bd021dbc3fba0a000029,Here’s A Good Reason To Cross Sodas Off My Grocery List. Forever.,2288,35
5306faf5f3b21fa58400000d,A Famous Rapper's Expletive Laden Takedown Of Hip Hop Homophobia That Everyone Should Hear,2015,26
5307a2111dbc3f5201000015,There Is Immense Power In The Hands Of Those Who Capture Images,2335,23
53051aa664639a1419000005,A Long And Somewhat Uncomfortable Science 'Debate' Between Science Guy And Clueless Congresswoman,1986,48
53051aa664639a1419000005,A Long And Somewhat Uncomfortable Science 'Debate' Between Science Guy And Clueless Congresswoman,2095,61
53051aa664639a1419000005,A Long And Somewhat Uncomfortable Science 'Debate' Between Science Guy And Clueless Congresswoman,2032,58
52ffbac21f075b110a000001,"4 Ladies Get The ""Cover Model"" Makeover Of Their Dreams… And Then Hate The Results",2917,118
5304ad82050ee8f8c2000008,What The Founding Fathers Actually Wanted To Say About Guns,2568,38
5302ad057d4cfb4ee800001c,The Hateful Librarian Wouldn't Let This Kid Check Out Books Because Of His Skin. His Response? HAHA.,2613,63
5302ad057d4cfb4ee800001c,The Hateful Librarian Wouldn't Let This Kid Check Out Books Because Of His Skin. His Response? HAHA.,2479,48
5302ad057d4cfb4ee800001c,The Hateful Librarian Wouldn't Let This Kid Check Out Books Because Of His Skin. His Response? HAHA.,2527,71
5302ad057d4cfb4ee800001c,The Hateful Librarian Wouldn't Let This Kid Check Out Books Because Of His Skin. His Response? HAHA.,2541,92
52ffd037859a56a6d9000009,"4 Ladies Get The ""Cover Model"" Makeover Of Their Dreams… And Then Get Weirded Out By The Results",2547,103
52fe9cd5c940936d4000001c,A 9-Year-Old Black Child Didn't Like The Rules That 1959 Gave To Him. So He Made Up His Own.,3003,54
52fe9cd5c940936d4000001c,A 9-Year-Old Black Child Didn't Like The Rules That 1959 Gave To Him. So He Made Up His Own.,3078,42
52fe9cd5c940936d4000001c,A 9-Year-Old Black Child Didn't Like The Rules That 1959 Gave To Him. So He Made Up His Own.,3028,68
52fe56163b1368716f00004e,"The Hearts They're Holding Look Cute, But What's Written On Them Is Much Less So",3131,75
52fe46302b7b0aab38000024,Pop Quiz: Which Item In Your Fridge Can You Make Into Silk?,3059,18
52fd4664d62410f6b6000066,Do You Know Anybody Who Lives On Minimum Wage? Here Are A Few People You Won’t Forget.,3415,76
52fd4664d62410f6b6000066,Do You Know Anybody Who Lives On Minimum Wage? Here Are A Few People You Won’t Forget.,3548,89
52fd4664d62410f6b6000066,Do You Know Anybody Who Lives On Minimum Wage? Here Are A Few People You Won’t Forget.,3640,72
52fd4664d62410f6b6000066,Do You Know Anybody Who Lives On Minimum Wage? Here Are A Few People You Won’t Forget.,3561,89
52f915b58febdad498000008,A Series Of Portraits And Feet Somehow Capture The Essence Of The Egytpian Revolution,3687,25
52f915b58febdad498000008,Here Is How One Iranian Woman Captured Humanity In A Series Of Stunning Photographs,3781,92
52f915b58febdad498000008,"Just By Staring At The Camera, Their Faces Capture The Pain Their Whole Country Felt",3763,53
52f915b58febdad498000008,How Do You Capture The Essence Of The Egyptian Revolution? One Iranian Woman Had An Idea.,3897,43
52fc1671a0678ddabd000006,"These Kids Were Asked To Act Like A Famous Idol, And They Knocked It Out Of The Park",4510,76
52fb97e29c0cf1a31900002a,Not A Dog Person? You Will Be After This Ad Goes From Horrible To Heartwarming.,2140,72
52fc1671a0678ddabd000006,"These Kids Were Asked To Act Like A Famous Idol, And They Knocked It Out Of The Park",4579,84
52fc1671a0678ddabd000006,"These Kids Were Asked To Act Like A Famous Idol, And They Knocked It Out Of The Park",4499,89
52fb97e29c0cf1a31900002a,Are You A Dog Person? You Will Be After This Ad Goes From Horrible To Heartwarming.,2211,65
52fa1e20b1351a5b6900002a,"What Syrians Need: Food, Aid, And Thousands Of These Yellow Boxes",2742,23
52fb6fdd0a9b916d7b000018,A Heartrending Clip Shows How Guide Dogs Do More Than Most People Realize,3758,54
52fac17f9c0cf103d400000d,The 5 Awkward Times Experts Shut Down News Anchors By Being Experts,3067,101
52fa722959290bb836000035,"A Drag Queen Talks About Homophobia, Ignites A National Debate, Then Beautifully Sums It All Up",4467,79
52f8eba97522d9d5f3000018,The Debate On Vaccines Looks Super Wacky When You See What's Happened In The Last 5 Years,3035,54
52f850bc7522d9d5f3000003,What Do You Do When You Know You're Not Good Enough? He'll Tell Ya.,3043,52
52f574f448e43cc9a3000008,A Fact Whiz Is Here To Clear Up 3 Myths We've Been Gullible Enough To Believe,3304,55
52f5466ab17b5d575400003e,Guess Who’s Drinking Up Half Of The Water At American Homes?,2262,42
52f543fccdb45fae8d00003f,A Man Fell Into A Fire. Then They Shot Him With A Really Nice Gun To Make Him Feel Better.,2718,115
52f543fccdb45fae8d00003f,A Man Fell Into A Fire. Then They Shot Him With A Really Nice Gun To Make Him Feel Better.,2686,92
52f543fccdb45fae8d00003f,A Man Fell Into A Fire. Then They Shot Him With A Really Nice Gun To Make Him Feel Better.,2826,128
52f543fccdb45fae8d00003f,A Man Fell Into A Fire. Then They Shot Him With A Really Nice Gun To Make Him Feel Better.,2693,94
52f543fccdb45fae8d00003f,A Man Fell Into A Fire. Then They Shot Him With A Really Nice Gun To Make Him Feel Better.,2703,96
52f53223cdb45fae8d000032,Statistics Say We Should Take Friday Off From Work. Forever.,2553,52
52f5177882cabf6b6400002b,"How The ""Trust Us, Let Us Help You"" Type Of Development Is Wrong",2922,32
52f511f0737ea00dc5000019,Single? Not Anymore: Here's Your Special NSA Boyfriend.,2856,51
52f4ff7acdb45ff2d300000f,Watch A Kitchen Conversation That No Parent Should Have To Have With Their Child,3384,110
52f4ff7acdb45ff2d300000f,A Kitchen Conversation That No Parent Should Have To Have With Their Child,3314,98
52f4ff7acdb45ff2d300000f,A Mother And Son Have A Kitchen Conversation That No Parent Should Have To Have With Their Child,3404,150
52f4095d7386f2717e00000f,Statistics Say We Should Take Friday Off From Work. Forever.,2967,64
52f4095d7386f2717e00000f,Statistics Say We Should Take Friday Off From Work. Forever.,3019,63
52f4095d7386f2717e00000f,Statistics Say We Should Take Friday Off From Work. Forever.,3044,54
52f308ac05c1b6e801000006,A 92 Year Old Fighter Pilot Loses Her Husband And Then The Support Of Her Country,2436,24
52f2747bc67e2297cb000011,"If Barbie Dolls Could Talk, They'd Tell You That They Would Have To Walk On All Fours",4105,254
52f0f4b1c473ca38e6000031,"The Perfect Reply A Girl Can Give To The Question: ""What's Your Favorite Position?""",3592,165
52f03d593beb5949c6000030,"When A Simple Idea Like This Actually Works And It Helps People Eat, Everybody Wins",3827,32
52f0183e3beb59ff87000015,"Advertisers Are Fooling You To Think That Your Food Is ""Natural"" - It's Not.",3307,44
52f004df8685f18e4000000b,"Think That Your Food Is ""Natural""? It's Not, Advertisers Are Fooling You.",3397,20
52effa00c473ca38e6000009,"How You Can Change Your Life And The Lives Of Your Friends In Mere Seconds, But Not In A Good Way",2700,20
52ef5ed8f41748613a00000f,"When I Was A Kid, An Ad Aired On Tv That I Didn't Fully Get. Now, I Want Us All To Watch It Again.",2863,119
52ecf1c3041b52915400001f,Dear Dudes Who Think They Know More About What's Best For This Woman Than This Woman...,2348,68
52ec007d93593bcacc000037,Two Boys Understand All Too Well What Many Girls Go Through When They Look In The Mirror,2099,68
52ebff60536d982b16000037,How Bette Midler’s Pet Peeve Made New York City A Better Place To Live,2046,45
52eb99d58dd7f450ea000015,Something Absolutely Terrible Just Happened To The Internet. Here's Why.,2991,109
52eb99d58dd7f450ea000015,Something Absolutely Terrible Just Happened To The Internet. Here's Why.,3029,66
52eb99d58dd7f450ea000015,Something Absolutely Terrible Just Happened To The Internet. Here's Why.,3043,77
52eb99d58dd7f450ea000015,Something Absolutely Terrible Just Happened To The Internet. Here's Why.,3051,77
52ea74c81eda0715a400005a,"If It Weren't For Whistleblowers, This Massive Corporate Power Grab Would Still Be A Secret",2524,52
52ea74c81eda0715a400005a,No Wonder They're Trying To Keep This Massive Corporate Power Grab A Secret,2582,55
52ea11d6cb7882336a000034,"A Company Does Something Bizarre On A Beach In Chicago, And I Think They Made Their Point",1949,52
52e9639e1eda074e1c000006,When There’s Nothing Scarier Than A Room Full Of White Men Laughing,4089,57
52e997551c7a5b4110000024,1/3 Of Women With Speaking Roles In Movies Are More Likely To Be … Naked?,3394,85
52e997551c7a5b4110000024,1/3 Of Women With Speaking Roles In Movies Are More Likely To Be … Naked?,3458,68
52e9639e1eda074e1c000006,When There’s Nothing Scarier Than A Room Full Of White Men Laughing,4037,74
52e9639e1eda074e1c000006,When There’s Nothing Scarier Than A Room Full Of White Men Laughing,4040,70
52e9639e1eda074e1c000006,When There’s Nothing Scarier Than A Room Full Of White Men Laughing,4035,54
52e95c2144fd73bd1e000011,A Parody Of Entertainment News So On-Point I Wish It Was Real,4075,89
52e95c2144fd73bd1e000011,"Psst, Rumor Has It This Celebrity Gossip Idea Is So Brilliant You'll Wish It Wasn't A Parody",4061,68
52e95c2144fd73bd1e000011,A Celebrity Gossip Idea So Brilliant You'll Wish It Wasn't A Parody,4141,64
52e95c2144fd73bd1e000011,A Celebrity Gossip Idea So Brilliant I Wish It Wasn't A Parody,4096,84
52e8a11e42bb54e2c6000019,"Here's A Situation We Can Fix. Oh, And We Also Created It.",3285,37
52e86b3096d2e6ddd9000003,1 Minute Of Some Numbers About Income That Feel Colder Than Any Polar Vortex,2029,17
52e8105482db43d1fb000030,How China Deals With Internet-Addicted Teens Is Kind Of Shocking. And Maybe A Good Idea.,1999,69
52e7bd335a5c7cee5b000014,Here’s Pete Seeger Doing One Of The Songs He Loved So Much,2487,62
52e739275a5c7cee5b00000e,Nancy Grace Debates Herself And Loses,2449,69
52e68ce2fb797ad47c00001d,The Amusing Response SNL Give To Victoria's Secret After They Ban A Mom From Breastfeeding In Store,2679,135
52e15259106ee98fdf000023,Where My Girls At? Not At The Syrian Peace Talks That's For Sure.,2114,20
52e68ce2fb797ad47c00001d,SNL Amusingly Remind Victoria's Secret Why It Was Dumb To Ban A Woman From Breast Feeding In Store,2767,105
52e68ce2fb797ad47c00001d,Can Someone Remind Me What Breasts Are For Again?,2747,85
52e6887708e4e6d11f000008,A Single Dad Gets Creative In The Lonely Moments After His Kids' Visitation Ends,2146,63
52e15259106ee98fdf000023,"Women Weren't Invited To Join The Syrian Peace Talks, But They're Still Speaking Out",2056,18
52e15259106ee98fdf000023,Not A Single Women Has Been Invited To Join The Syrian Peace Talks. Here Are Some Of Them Instead.,2038,26
52e62e0368476e85fc000011,Screw The Hollywood Definition Of Beauty: We're Changing That One Selfie At A Time,1972,34
52e62e0368476e85fc000011,Screw The Hollywood Definition Of Beauty: We're Changing That One Selfie At A Time,1981,18
52e62e0368476e85fc000011,Screw The Hollywood Definition Of Beauty: We're Changing That One Selfie At A Time,2050,25
52e26abedb6cdd80bc000013,This Guy Needs A Clue: A Member Of The 1% Declares It 'Great' That 3.5 Billion Are In Poverty.,2377,85
52e25a87db6cdd80bc00000a,"They Supported Our Military Behind Closed Doors Under ""Don't Ask, Don't Tell."" Not. Any. More!",2510,29
52e25b9913b01ebb8c000005,The Governor Of New York Is Proud Of The Budget. A Student In New York Wants To Teach Him A Lesson.,2336,45
52e1699253930596b600002e,D’ya Ever Think These Guys Are Just Doing It For The Attention?,3210,62
52e1699253930596b600002e,D’ya Ever Think These Guys Are Just Doing It For The Attention?,3238,52
52e1699253930596b600002e,D’ya Ever Think These Guys Are Just Doing It For The Attention?,3289,65
52df12703f80b34f8200001f,"Sexual Objectification: What It Is, Why It's Damaging, And How We Change It",2763,47
52deecd74ded95426b000009,"There Are People In Our Lives Who Are So Good At What They Do, You Never See Them. Here’s One Story.",2873,58
52d89df357f4784d540003df,An Innovative New Take On Transit Is Going To Leave You Salivating For...,2852,33
52deb5db472ead3b32000023,A News Team Follows Potential Models For One Week. My Face Is Now Stuck In Disgust Mode.,3054,183
52deb5db472ead3b32000023,A News Team Follows Potential Models For One Week. My Face Is Now Stuck In Disgust Mode.,3193,152
52de678a472ead469b000003,A News Team Interviews People Who Scout And Train Potential Models. Brace Yourself For A Cringefest.,2437,77
52de678a472ead469b000003,A News Team Follows Potential Models For One Week. My Face Is Now Stuck In Disgust Mode.,2417,95
52de678a472ead469b000003,"For An Industry Founded On Beauty, The World Of Modeling Is Pretty Ugly",2415,56
52d98cbcc4b93d9953000027,She Wants To Look Like Her Mom. What That Means Might Make You Wince.,2491,150
52d98cbcc4b93d9953000027,She Wants To Look Like Her Mom. What That Means Might Make You Wince.,2583,139
52d9136d3c11905c2800000f,About. Damn. Time. A Sports Network Takes What No One Wants To Talk About In Locker Rooms.,2104,52
52d8d2ef3c11904741000005,We Can't All Be Extroverts. Just Ask This Famous Introvert.,1674,53
52d8765908194e271d0015ad,I Like To Think I’d Be As Brave As This Family When Faced With The Kind Of Hate That Can Drive You Crazy,2755,32
52d8765908194e271d0015ad,I Like To Think I’d Be As Brave As This Family When Faced With The Kind Of Hate That Can Drive You Crazy,2865,25
52d84c88730208ceff000b2c,Here Are Just 3 Of The *Smaller* Lies SeaWorld Tells Its Employees To Tell Its Guests (That's You),2766,91
52d84c88730208ceff000b2c,Here Are Just 3 Of The *Smaller* Lies SeaWorld Tells Its Employees To Tell Its Guests (That's You),2785,75
52d84c88730208ceff000b2c,Here Are Just 3 Of The *Smaller* Lies SeaWorld Tells Its Employees To Tell Its Guests (That's You),2802,90
52d84c88730208ceff000b2c,Here Are Just 3 Of The *Smaller* Lies SeaWorld Tells Its Employees To Tell Its Guests (That's You),2789,101
52d815dc392cef894b0021c6,To The Men That Mistreated These Girls (And Their Mothers): You. Just. Got. Told.,4499,177
52d815dc392cef894b0021c6,To The Men That Mistreated These Girls (And Their Mothers): You. Just. Got. Burned.,4433,170
52d7ff070283f31542001e5d,Meet Harry. He's Kind Of An Amazingly Good Dancer. But This Is About Something Bigger Than That.,2639,66
52d7ff070283f31542001e5d,"Meet Harry. He's Kind Of An Amazingly Good Dancer. Thanks, Bullies.",2673,85
52d7ff070283f31542001e5d,Meet Harry. He's Kind Of An Amazingly Good Dancer. But That's Not What This Is About.,2650,84
52d7ff070283f31542001e5d,We Can't All Be Extroverts. Just Ask This Introverted Dance Machine.,2809,67
52d7ff070283f31542001e5d,We Can't All Be Extroverts. Just Ask This Famous Introvert.,2791,83
52d7ff070283f31542001e5d,We Can't All Be Extroverts. Just Ask This Introverted TV Star.,2834,59
52d7fef39b836cb706001d46,Could You Hurt Someone With Your Blood Running Through Them?,2822,40
52d7fef39b836cb706001d46,An Unlikely And Surprisingly Heartwarming Way Blood Can Bring Peace To Israel And Palestine,2736,21
52d7fef39b836cb706001d46,"I Bet You Never Thought You'd Read ""Blood Can Bring Peace To The Middle East."" But It Can.",2849,33
52d7fef39b836cb706001d46,"What If Instead Of Spilling Blood, We Could Get Folks On Both Sides Of A Conflict To Share It?",2895,32
